region,round,slot,cut,start_tick,end_tick,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
10,6,3,189,198988359,198988375,8.014180183,12.666819572,4.652639866,12.919000000
10,7,0,189,198988375,198988375,8.093139648,12.721759796,4.628620148,12.982000000
10,7,1,206,198988375,198988390,8.801360130,12.715760231,3.914400101,12.951000000
10,7,2,206,198988390,198988406,8.820839882,12.690620422,3.869780064,12.941000000
10,7,3,189,198988406,198988421,8.203000069,12.966799736,4.763800144,13.226000000
11,0,0,206,198988531,198988546,8.769280434,12.639659882,3.870379925,12.979000000
11,0,1,219,198988546,198988562,9.724720001,12.678059578,2.953340054,13.020000000
11,0,2,219,198988562,198988562,9.659099579,12.727540016,3.068439960,13.007000000
11,0,3,206,198988562,198988578,8.915940285,12.778820038,3.862879992,13.036000000
11,1,0,206,198988578,198988593,8.805100441,12.694379807,3.889280081,12.939000000
11,1,1,219,198988593,198988609,9.500340462,12.618140221,3.117799997,12.876000000
11,1,2,219,198988609,198988625,9.524239540,12.692139626,3.167900085,12.937000000
11,1,3,206,198988625,198988640,8.836979866,12.697299957,3.860320091,12.948000000
11,2,0,206,198988640,198988640,8.778220177,12.652799606,3.874579906,12.885000000
11,2,1,219,198988640,198988656,9.532879829,12.665980339,3.133100033,12.953000000
11,2,2,219,198988656,198988671,9.495059967,12.643859863,3.148799896,12.891000000
11,2,3,206,198988671,198988687,8.776880264,12.759980202,3.983099937,13.002000000
11,3,0,206,198988687,198988703,8.765199661,12.590399742,3.825200081,12.933000000
11,3,1,219,198988703,198988718,9.560839653,12.671139717,3.110300064,13.016000000
11,3,2,219,198988718,198988718,9.439259529,12.571060181,3.131799936,12.911000000
11,3,3,206,198988718,198988734,8.760499954,12.638299942,3.877799988,12.906000000
11,4,0,206,198988734,198988750,8.797980309,12.705659866,3.907680035,12.931000000
11,4,1,219,198988750,198988765,9.514780045,12.722780228,3.207999945,12.995000000
11,4,2,219,198988765,198988781,9.525919914,12.598119736,3.072200060,12.935000000
11,4,3,206,198988781,198988781,8.824279785,12.869020462,4.044740200,13.124000000
11,5,0,206,198988781,198988796,8.695059776,12.529560089,3.834500074,12.873000000
11,5,1,219,198988796,198988812,9.513859749,12.647159576,3.133300066,12.857000000
11,5,2,219,198988812,198988828,9.529459953,12.698260307,3.168800116,12.945000000
11,5,3,206,198988828,198988843,8.830400467,12.685720444,3.855319977,12.952000000
11,6,0,206,198988843,198988859,8.796699524,12.750020027,3.953320026,12.998000000
11,6,1,219,198988859,198988859,9.453040123,12.674139977,3.221100092,12.979000000
11,6,2,219,198988859,198988875,9.562760353,12.672860146,3.110100031,13.004000000
11,6,3,206,198988875,198988890,8.770839691,12.560099602,3.789259911,12.876000000
11,7,0,206,198988890,198988906,8.796339989,12.568240166,3.771899939,12.885000000
11,7,1,219,198988906,198988921,9.439920425,12.604120255,3.164200068,12.918000000
11,7,2,219,198988921,198988937,9.585639954,12.755840302,3.170200109,12.982000000
11,7,3,206,198988937,198988937,8.637040138,12.558340073,3.921299934,12.909000000
12,0,0,219,198989046,198989062,9.640399933,12.925399780,3.285000086,13.145000000
12,0,1,228,198989062,198989078,10.265959740,12.639760017,2.373800039,12.968000000
12,0,2,228,198989078,198989093,10.317299843,12.652099609,2.334800005,12.958000000
12,0,3,219,198989093,198989109,9.559300423,12.698800087,3.139499903,12.920000000
12,1,0,219,198989109,198989125,9.530179977,12.712080002,3.181900024,12.940000000
12,1,1,228,198989125,198989125,10.364239693,12.670439720,2.306200027,12.890000000
12,1,2,228,198989125,198989140,10.423560143,12.756560326,2.332999945,12.923000000
12,1,3,219,198989140,198989156,9.544699669,12.694999695,3.150300026,12.904000000
12,2,0,219,198989156,198989171,9.515060425,12.670459747,3.155400038,12.902000000
12,2,1,228,198989171,198989187,10.350480080,12.652680397,2.302200079,12.872000000
12,2,2,228,198989187,198989187,10.366539955,12.685740471,2.319200039,12.906000000
12,2,3,219,198989187,198989203,9.490200043,12.619799614,3.129600048,12.847000000
12,3,0,219,198989203,198989218,9.499019623,12.667619705,3.168600082,12.877000000
12,3,1,228,198989218,198989234,10.346159935,12.675459862,2.329299927,12.906000000
12,3,2,228,198989234,198989250,10.382880211,12.682780266,2.299900055,12.884000000
12,3,3,219,198989250,198989265,9.595660210,12.734259605,3.138600111,12.951000000
12,4,0,219,198989265,198989265,9.634200096,12.665559769,3.031359911,12.893000000
12,4,1,228,198989265,198989281,10.325920105,12.631320000,2.305399895,12.895000000
12,4,2,228,198989281,198989296,10.384840012,12.656840324,2.272000074,12.889000000
12,4,3,219,198989296,198989312,9.509079933,12.676779747,3.167700052,12.896000000
12,5,0,219,198989312,198989328,9.542320251,12.703519821,3.161200047,12.936000000
12,5,1,228,198989328,198989343,10.416419983,12.715820312,2.299400091,12.947000000
12,5,2,228,198989343,198989343,10.371080399,12.670080185,2.299000025,12.896000000
12,5,3,219,198989343,198989359,9.513380051,12.643879890,3.130500078,12.854000000
12,6,0,219,198989359,198989375,9.553159714,12.737460136,3.184299946,12.935000000
12,6,1,228,198989375,198989390,10.377559662,12.669260025,2.291699886,12.882000000
12,6,2,228,198989390,198989406,10.342860222,12.679160118,2.336299896,12.902000000
12,6,3,219,198989406,198989421,9.567119598,12.729120255,3.161999941,12.965000000
12,7,0,219,198989421,198989421,9.506139755,12.648340225,3.142199993,12.889000000
12,7,1,228,198989421,198989437,10.362179756,12.680480003,2.318300009,12.915000000
12,7,2,228,198989437,198989453,10.278679848,12.619179726,2.340500116,13.072000000
12,7,3,219,198989453,198989468,9.525540352,12.650739670,3.125200033,12.986000000
13,0,0,228,198989578,198989593,10.292300224,12.705599785,2.413300037,13.048000000
13,0,1,233,198989593,198989609,11.483679771,12.650879860,1.167199969,13.064000000
13,0,2,233,198989609,198989609,11.541339874,12.679840088,1.138499975,13.038000000
13,0,3,228,198989609,198989625,10.326620102,12.634920120,2.308300018,12.973000000
13,1,0,228,198989625,198989640,10.340040207,12.630539894,2.290499926,12.866000000
13,1,1,233,198989640,198989656,11.578000069,12.676500320,1.098500013,12.892000000
13,1,2,233,198989656,198989671,11.562660217,12.664859772,1.102200031,12.909000000
13,1,3,228,198989671,198989671,10.400879860,12.721280098,2.320400000,12.977000000
13,2,0,228,198989671,198989687,10.367899895,12.659999847,2.292099953,12.908000000
13,2,1,233,198989687,198989703,11.658659935,12.752160072,1.093500018,13.028000000
13,2,2,233,198989703,198989718,11.453940392,12.628740311,1.174800038,12.971000000
13,2,3,228,198989718,198989734,10.407779694,12.726980209,2.319200039,13.045000000
13,3,0,228,198989734,198989750,10.245140076,12.652640343,2.407500029,13.013000000
13,3,1,233,198989750,198989750,11.446999550,12.563300133,1.116299987,12.919000000
13,3,2,233,198989750,198989765,11.490699768,12.589099884,1.098399997,12.901000000
13,3,3,228,198989765,198989781,10.327440262,12.708740234,2.381299973,12.941000000
13,4,0,228,198989781,198989796,10.384819984,12.644419670,2.259599924,13.075000000
13,4,1,233,198989796,198989812,11.512820244,12.535820007,1.023000002,12.913000000
13,4,2,233,198989812,198989828,11.503820419,12.663519859,1.159700036,12.959000000
13,4,3,228,198989828,198989828,10.311579704,12.680279732,2.368700027,13.018000000
13,5,0,228,198989828,198989843,10.391200066,12.674300194,2.283099890,13.076000000
13,5,1,233,198989843,198989859,11.563360214,12.634260178,1.070899963,12.984000000
13,5,2,233,198989859,198989875,11.540200233,12.614299774,1.074100018,12.958000000
13,5,3,228,198989875,198989890,10.283780098,12.617079735,2.333300114,13.038000000
13,6,0,228,198989890,198989906,10.276140213,12.591440201,2.315299988,12.993000000
13,6,1,233,198989906,198989906,11.480039597,12.602439880,1.122400045,12.957000000
13,6,2,233,198989906,198989921,11.490920067,12.502920151,1.011999965,12.873000000
13,6,3,228,198989921,198989937,10.410240173,12.720939636,2.310699940,12.988000000
13,7,0,228,198989937,198989953,10.355660439,12.607660294,2.252000093,12.925000000
13,7,1,233,198989953,198989968,11.686019897,12.771419525,1.085399985,13.016000000
13,7,2,233,198989968,198989984,11.480620384,12.569219589,1.088600039,12.977000000
13,7,3,228,198989984,198989984,10.345020294,12.648019791,2.302999973,12.867000000
14,0,0,233,198990093,198990109,11.606160164,12.706259727,1.100100040,12.940000000
14,0,1,234,198990109,198990125,12.679340363,12.679340363,0.000000000,12.925000000
14,0,2,234,198990125,198990140,12.682620049,12.682620049,0.000000000,12.937000000
14,0,3,233,198990140,198990156,11.610039711,12.700739861,1.090700030,12.917000000
14,1,0,233,198990156,198990156,11.639880180,12.740180016,1.100299954,12.957000000
14,1,1,234,198990156,198990171,12.654040337,12.654040337,0.000000000,12.889000000
14,1,2,234,198990171,198990187,12.656720161,12.656720161,0.000000000,12.928000000
14,1,3,233,198990187,198990203,11.576359749,12.661860466,1.085500002,12.856000000
14,2,0,233,198990203,198990218,11.641839981,12.746040344,1.104200006,12.940000000
14,2,1,234,198990218,198990234,12.654000282,12.654000282,0.000000000,12.881000000
14,2,2,234,198990234,198990234,12.722080231,12.722080231,0.000000000,12.964000000
14,2,3,233,198990234,198990250,11.540120125,12.650719643,1.110599995,12.885000000
14,3,0,233,198990250,198990265,11.621800423,12.737700462,1.115900040,12.954000000
14,3,1,234,198990265,198990281,12.640399933,12.640399933,0.000000000,12.874000000
14,3,2,234,198990281,198990296,12.687080383,12.687080383,0.000000000,12.933000000
14,3,3,233,198990296,198990312,11.585980415,12.674980164,1.088999987,12.896000000
14,4,0,233,198990312,198990312,11.622380257,12.721380234,1.098999977,12.930000000
14,4,1,234,198990312,198990328,12.607239723,12.607239723,0.000000000,12.843000000
14,4,2,234,198990328,198990343,12.672639847,12.672639847,0.000000000,12.946000000
14,4,3,233,198990343,198990359,11.607359886,12.720760345,1.113399982,12.929000000
14,5,0,233,198990359,198990375,11.610119820,12.698019981,1.087900043,12.894000000
14,5,1,234,198990375,198990390,12.727800369,12.727800369,0.000000000,12.943000000
14,5,2,234,198990390,198990390,12.669480324,12.669480324,0.000000000,12.915000000
14,5,3,233,198990390,198990406,11.556260109,12.665659904,1.109400034,12.862000000
14,6,0,233,198990406,198990421,11.611499786,12.708600044,1.097100019,12.938000000
14,6,1,234,198990421,198990437,12.677060127,12.677060127,0.000000000,12.926000000
14,6,2,234,198990437,198990453,12.626859665,12.626859665,0.000000000,12.879000000
14,6,3,233,198990453,198990468,11.614740372,12.668239594,1.053500056,12.907000000
14,7,0,233,198990468,198990468,11.535140038,12.709340096,1.174200058,12.968000000
14,7,1,234,198990468,198990484,12.666319847,12.666319847,0.000000000,13.021000000
14,7,2,234,198990484,198990500,12.752699852,12.752699852,0.000000000,12.985000000
14,7,3,233,198990500,198990515,11.559379578,12.711179733,1.151800036,12.955000000
