region,round,slot,cut,start_tick,end_tick,prefix_ms,gpu_frame_ms,tail_ms,wall_ms
1,1,3,1,198998265,198998281,1.421079993,17.620880127,16.199800491,18.240000000
1,2,0,1,198998281,198998296,1.755839944,17.736640930,15.980799675,18.033000000
1,2,1,5,198998296,198998312,3.102679968,17.809179306,14.706500053,18.097000000
1,2,2,5,198998312,198998328,3.129159927,17.812559128,14.683400154,18.108000000
1,2,3,1,198998328,198998343,1.609899998,17.811399460,16.201499939,18.113000000
1,3,0,1,198998343,198998375,1.623739958,17.763439178,16.139699936,18.054000000
1,3,1,5,198998375,198998390,3.113739967,17.885740280,14.772000313,18.255000000
1,3,2,5,198998390,198998406,2.963360071,17.657859802,14.694499969,18.060000000
1,3,3,1,198998406,198998421,1.616240025,17.812240601,16.195999146,18.079000000
1,4,0,1,198998421,198998437,1.603620052,17.887319565,16.283700943,18.175000000
1,4,1,5,198998437,198998453,3.052020073,17.793420792,14.741399765,18.172000000
1,4,2,5,198998453,198998484,3.072180033,17.823780060,14.751600266,18.219000000
1,4,3,1,198998484,198998500,1.600379944,17.623580933,16.023199081,18.039000000
1,5,0,1,198998500,198998515,1.620679975,17.792579651,16.171899796,18.084000000
1,5,1,5,198998515,198998531,3.081219912,17.767520905,14.686300278,18.069000000
1,5,2,5,198998531,198998546,3.094059944,17.803859711,14.709799767,18.093000000
1,5,3,1,198998546,198998562,1.614240050,17.795240402,16.180999756,18.084000000
1,6,0,1,198998562,198998593,1.688699961,17.877799988,16.189100266,18.165000000
1,6,1,5,198998593,198998609,3.083539963,17.769439697,14.685899734,18.082000000
1,6,2,5,198998609,198998625,3.251480103,17.979280472,14.727800369,18.294000000
1,6,3,1,198998625,198998640,1.510939956,17.644239426,16.133300781,18.042000000
1,7,0,1,198998640,198998656,1.579720020,17.783319473,16.203599930,18.160000000
1,7,1,5,198998656,198998671,3.098340034,17.792940140,14.694600105,18.184000000
1,7,2,5,198998671,198998703,2.980159998,17.874759674,14.894599915,18.299000000
1,7,3,1,198998703,198998718,1.460319996,17.546220779,16.085899353,18.085000000
2,0,0,5,198998875,198998890,3.078860044,17.792060852,14.713199615,18.127000000
2,0,1,14,198998890,198998906,4.296179771,17.835680008,13.539500237,18.165000000
2,0,2,14,198998906,198998921,4.184879780,17.885580063,13.700699806,18.443000000
2,0,3,5,198998921,198998937,3.050879955,17.583379745,14.532500267,18.130000000
2,1,0,5,198998937,198998953,3.101999998,17.923700333,14.821700096,18.290000000
2,1,1,14,198998953,198998984,4.091879845,17.728780746,13.636899948,18.149000000
2,1,2,14,198998984,198999000,4.171219826,17.717720032,13.546500206,18.108000000
2,1,3,5,198999000,198999015,3.098579884,17.829879761,14.731300354,18.121000000
2,2,0,5,198999015,198999031,3.154639959,17.769540787,14.614899635,18.107000000
2,2,1,14,198999031,198999046,4.188799858,17.695499420,13.506699562,18.070000000
2,2,2,14,198999046,198999062,4.246739864,17.805139542,13.558400154,18.085000000
2,2,3,5,198999062,198999093,3.101700068,17.817499161,14.715800285,18.105000000
2,3,0,5,198999093,198999109,3.197220087,17.769119263,14.571900368,18.105000000
2,3,1,14,198999109,198999125,4.226359844,17.760160446,13.533800125,18.118000000
2,3,2,14,198999125,198999140,4.241740227,17.884939194,13.643199921,18.234000000
2,3,3,5,198999140,198999156,3.094140053,17.676139832,14.581999779,18.076000000
2,4,0,5,198999156,198999171,3.128200054,17.871400833,14.743200302,18.290000000
2,4,1,14,198999171,198999203,4.230840206,17.730239868,13.499400139,18.197000000
2,4,2,14,198999203,198999218,4.218339920,17.644239426,13.425900459,18.032000000
2,4,3,5,198999218,198999234,3.089240074,17.869440079,14.780200005,18.234000000
2,5,0,5,198999234,198999250,2.991839886,17.789140701,14.797300339,18.201000000
2,5,1,14,198999250,198999265,4.316180229,17.714679718,13.398500443,18.084000000
2,5,2,14,198999265,198999281,4.339039803,17.819639206,13.480600357,18.111000000
2,5,3,5,198999281,198999296,3.150059938,17.820959091,14.670900345,18.207000000
2,6,0,5,198999296,198999328,3.050420046,17.804220200,14.753800392,18.143000000
2,6,1,14,198999328,198999343,4.147299767,17.855699539,13.708399773,18.322000000
2,6,2,14,198999343,198999359,4.307260036,17.667860031,13.360600471,18.190000000
2,6,3,5,198999359,198999375,3.002599955,17.656200409,14.653599739,18.054000000
2,7,0,5,198999375,198999390,3.097199917,17.837799072,14.740599632,18.132000000
2,7,1,14,198999390,198999406,4.201059818,17.762659073,13.561599731,18.086000000
2,7,2,14,198999406,198999437,4.244559765,17.786060333,13.541500092,18.105000000
2,7,3,5,198999437,198999453,3.087019920,17.821819305,14.734800339,18.114000000
3,0,0,14,198999609,198999625,4.359220028,17.857519150,13.498299599,18.180000000
3,0,1,27,198999625,198999640,5.256939888,17.677240372,12.420299530,18.051000000
3,0,2,27,198999640,198999656,5.365379810,17.954380035,12.588999748,18.276000000
3,0,3,14,198999656,198999671,4.186439991,17.755239487,13.568799973,18.115000000
3,1,0,14,198999671,198999687,4.241539955,17.860940933,13.619400024,18.217000000
3,1,1,27,198999687,198999718,5.353000164,17.805099487,12.452099800,18.060000000
3,1,2,27,198999718,198999734,5.385759830,17.914960861,12.529199600,18.177000000
3,1,3,14,198999734,198999750,4.252719879,17.829620361,13.576899529,18.107000000
3,2,0,14,198999750,198999765,4.306980133,17.870719910,13.563739777,18.148000000
3,2,1,27,198999765,198999781,5.290919781,17.731319427,12.440400124,18.076000000
3,2,2,27,198999781,198999796,5.345880032,17.828079224,12.482199669,18.100000000
3,2,3,14,198999796,198999828,4.309000015,17.773199081,13.464200020,18.062000000
3,3,0,14,198999828,198999843,4.320879936,17.735580444,13.414699554,17.991000000
3,3,1,27,198999843,198999859,5.401179790,17.931280136,12.530099869,18.218000000
3,3,2,27,198999859,198999875,5.289259911,17.701360703,12.412099838,18.130000000
3,3,3,14,198999875,198999890,4.283899784,17.870700836,13.586799622,18.161000000
3,4,0,14,198999890,198999906,4.228380203,17.810180664,13.581800461,18.129000000
3,4,1,27,198999906,198999937,5.351659775,17.868759155,12.517100334,18.155000000
3,4,2,27,198999937,198999953,5.472179890,17.805379868,12.333200455,18.082000000
3,4,3,14,198999953,198999968,4.231760025,17.859359741,13.627599716,18.145000000
3,5,0,14,198999968,198999984,4.192039967,17.822139740,13.630100250,18.175000000
3,5,1,27,198999984,199000000,5.402520180,17.786899567,12.384380341,18.116000000
3,5,2,27,199000000,199000015,5.370100021,17.765779495,12.395680428,18.035000000
3,5,3,14,199000015,199000046,4.251420021,17.913719177,13.662300110,18.188000000
3,6,0,14,199000046,199000062,4.184400082,17.767799377,13.583399773,18.116000000
3,6,1,27,199000062,199000078,5.500319958,17.930540085,12.430219650,18.225000000
3,6,2,27,199000078,199000093,5.242479801,17.752679825,12.510199547,18.130000000
3,6,3,14,199000093,199000109,4.233119965,17.958019257,13.724900246,18.302000000
3,7,0,14,199000109,199000125,4.233339787,17.701040268,13.467700005,18.141000000
3,7,1,27,199000125,199000140,5.295559883,17.709060669,12.413499832,18.075000000
3,7,2,27,199000140,199000171,5.294079781,17.744680405,12.450599670,18.101000000
3,7,3,14,199000171,199000187,4.247179985,17.911680222,13.664500237,18.206000000
4,0,0,27,199000343,199000359,5.320149899,17.839149475,12.519000053,18.141000000
4,0,1,44,199000359,199000375,6.470079899,17.963079453,11.493000031,18.350000000
4,0,2,44,199000375,199000390,6.482580185,17.868280411,11.385700226,18.300000000
4,0,3,27,199000390,199000406,5.357100010,17.734800339,12.377699852,18.184000000
4,1,0,27,199000406,199000437,5.347439766,17.793439865,12.446000099,18.095000000
4,1,1,44,199000437,199000453,6.488959789,17.851259232,11.362299919,18.127000000
4,1,2,44,199000453,199000468,6.494959831,17.875759125,11.380800247,18.165000000
4,1,3,27,199000468,199000484,5.327819824,17.802219391,12.474399567,18.147000000
4,2,0,27,199000484,199000500,5.376679897,17.836780548,12.460100174,18.116000000
4,2,1,44,199000500,199000515,6.459360123,17.846559525,11.387200356,18.153000000
4,2,2,44,199000515,199000546,6.509940147,17.901840210,11.391900063,18.198000000
4,2,3,27,199000546,199000562,5.326039791,17.816740036,12.490699768,18.128000000
4,3,0,27,199000562,199000578,5.305819988,17.913120270,12.607299805,18.297000000
4,3,1,44,199000578,199000593,6.363359928,17.696559906,11.333200455,18.079000000
4,3,2,44,199000593,199000609,6.463900089,17.828399658,11.364500046,18.108000000
4,3,3,27,199000609,199000625,5.363920212,17.829820633,12.465900421,18.160000000
4,4,0,27,199000625,199000656,5.367539883,17.885339737,12.517800331,18.181000000
4,4,1,44,199000656,199000671,6.476439953,17.886640549,11.410200119,18.161000000
4,4,2,44,199000671,199000687,6.511119843,17.886020660,11.374899864,18.176000000
4,4,3,27,199000687,199000703,5.341859818,17.893659592,12.551799774,18.422000000
4,5,0,27,199000703,199000718,5.296360016,17.729259491,12.432900429,18.117000000
4,5,1,44,199000718,199000734,6.468060017,17.804059982,11.336000443,18.096000000
4,5,2,44,199000734,199000765,6.483300209,17.930500031,11.447199821,18.447000000
4,5,3,27,199000765,199000781,5.270979881,17.759979248,12.489000320,18.130000000
4,6,0,27,199000781,199000796,5.359039783,17.761339188,12.402299881,18.176000000
4,6,1,44,199000796,199000812,6.485499859,17.878900528,11.393400192,18.273000000
4,6,2,44,199000812,199000828,6.406479836,17.849020004,11.442540169,18.308000000
4,6,3,27,199000828,199000843,5.307300091,17.788099289,12.480799675,18.174000000
4,7,0,27,199000843,199000875,5.261559963,17.687059402,12.425499916,18.090000000
4,7,1,44,199000875,199000890,6.464560032,17.852659225,11.388099670,18.165000000
4,7,2,44,199000890,199000906,6.474999905,17.838800430,11.363800049,18.125000000
4,7,3,27,199000906,199000921,5.345839977,17.968040466,12.622200012,18.317000000
5,0,0,44,199001078,199001093,6.542319775,17.778039932,11.235719681,18.173000000
5,0,1,101,199001093,199001109,7.989339828,18.035879135,10.046540260,18.421000000
5,0,2,101,199001109,199001125,7.679299831,17.879699707,10.200400352,18.341000000
5,0,3,44,199001125,199001156,6.368000031,17.751499176,11.383500099,18.287000000
5,1,0,44,199001156,199001171,6.517539978,17.882640839,11.365099907,18.167000000
5,1,1,101,199001171,199001187,7.818880081,17.897380829,10.078499794,18.177000000
5,1,2,101,199001187,199001203,7.901060104,17.964460373,10.063400269,18.229000000
5,1,3,44,199001203,199001218,6.523960114,17.875360489,11.351400375,18.142000000
5,2,0,44,199001218,199001234,6.495140076,17.890439987,11.395299911,18.161000000
5,2,1,101,199001234,199001265,7.850699902,17.984699249,10.133999825,18.269000000
5,2,2,101,199001265,199001281,7.804140091,17.882740021,10.078599930,18.236000000
5,2,3,44,199001281,199001296,6.535799980,17.881799698,11.345999718,18.190000000
5,3,0,44,199001296,199001312,6.475999832,17.857500076,11.381500244,18.143000000
5,3,1,101,199001312,199001328,7.834599972,17.920900345,10.086299896,18.180000000
5,3,2,101,199001328,199001343,7.828219891,17.991819382,10.163599968,18.272000000
5,3,3,44,199001343,199001375,6.521940231,17.903839111,11.381899834,18.182000000
5,4,0,44,199001375,199001390,6.603119850,17.914920807,11.311800003,18.185000000
5,4,1,101,199001390,199001406,7.845560074,17.885459900,10.039899826,18.139000000
5,4,2,101,199001406,199001421,7.917220116,18.057519913,10.140299797,18.322000000
5,4,3,44,199001421,199001437,6.487319946,17.847320557,11.359999657,18.123000000
5,5,0,44,199001437,199001453,6.498119831,17.900020599,11.401900291,18.248000000
5,5,1,101,199001453,199001484,7.980360031,17.993659973,10.013299942,18.246000000
5,5,2,101,199001484,199001500,7.880179882,18.028280258,10.148099899,18.299000000
5,5,3,44,199001500,199001515,6.520520210,17.807420731,11.286899567,18.100000000
5,6,0,44,199001515,199001531,6.512760162,17.912359238,11.399600029,18.198000000
5,6,1,101,199001531,199001546,7.876780033,17.958679199,10.081899643,18.221000000
