test,slot,mode,frame,segment_ms
marked_ab,4,0,133,1.287400007
marked_ab,4,0,134,1.277600050
marked_ab,4,0,135,1.282600045
marked_ab,4,0,136,1.282600045
marked_ab,4,0,137,1.268800020
marked_ab,4,0,138,1.284199953
marked_ab,4,0,139,1.262760043
marked_ab,4,0,140,1.284800053
marked_ab,4,0,141,1.214300036
marked_ab,4,0,142,1.285200000
marked_ab,4,0,143,1.279299974
marked_ab,4,0,144,1.275900006
marked_ab,4,0,145,1.282199979
marked_ab,4,0,146,1.283699989
marked_ab,4,0,147,1.290300012
marked_ab,4,0,148,1.280699968
marked_ab,4,0,149,1.289000034
marked_ab,4,0,150,1.279399991
marked_ab,4,0,151,1.282099962
marked_ab,4,0,152,1.280900002
marked_ab,4,0,153,1.276399970
marked_ab,4,0,154,1.274899960
marked_ab,4,0,155,1.281399965
marked_ab,4,0,156,1.233479977
marked_ab,4,0,157,1.333600044
marked_ab,4,0,158,1.253700018
marked_ab,4,0,159,1.297099948
marked_ab,5,1,0,1.263800025
marked_ab,5,1,1,1.218400002
marked_ab,5,1,2,1.281599998
marked_ab,5,1,3,1.261999965
marked_ab,5,1,4,1.266299963
marked_ab,5,1,5,1.200659990
marked_ab,5,1,6,1.275799990
marked_ab,5,1,7,1.273599982
marked_ab,5,1,8,1.271299958
marked_ab,5,1,9,1.282400012
marked_ab,5,1,10,1.268399954
marked_ab,5,1,11,1.276900053
marked_ab,5,1,12,1.271299958
marked_ab,5,1,13,1.402300000
marked_ab,5,1,14,1.280200005
marked_ab,5,1,15,1.178699970
marked_ab,5,1,16,1.249400020
marked_ab,5,1,17,1.266800046
marked_ab,5,1,18,1.360999942
marked_ab,5,1,19,1.285099983
marked_ab,5,1,20,1.274799943
marked_ab,5,1,21,1.288300037
marked_ab,5,1,22,1.276299953
marked_ab,5,1,23,1.313799977
marked_ab,5,1,24,1.271100044
marked_ab,5,1,25,1.253600001
marked_ab,5,1,26,1.181640029
marked_ab,5,1,27,1.210240006
marked_ab,5,1,28,1.232319951
marked_ab,5,1,29,1.272099972
marked_ab,5,1,30,1.253100038
marked_ab,5,1,31,1.229699969
marked_ab,5,1,32,1.220739961
marked_ab,5,1,33,1.216099977
marked_ab,5,1,34,1.233919978
marked_ab,5,1,35,1.222300053
marked_ab,5,1,36,1.273800015
marked_ab,5,1,37,1.401299953
marked_ab,5,1,38,1.268200040
marked_ab,5,1,39,1.277799964
marked_ab,5,1,40,1.269299984
marked_ab,5,1,41,1.278100014
marked_ab,5,1,42,1.268000007
marked_ab,5,1,43,1.262899995
marked_ab,5,1,44,1.264500022
marked_ab,5,1,45,1.250980020
marked_ab,5,1,46,1.269999981
marked_ab,5,1,47,1.160140038
marked_ab,5,1,48,1.241999984
marked_ab,5,1,49,1.266199946
marked_ab,5,1,50,1.273800015
marked_ab,5,1,51,1.276200056
marked_ab,5,1,52,1.273599982
marked_ab,5,1,53,1.286700010
marked_ab,5,1,54,1.280599952
marked_ab,5,1,55,1.272899985
marked_ab,5,1,56,1.271900058
marked_ab,5,1,57,1.217839956
marked_ab,5,1,58,1.273900032
marked_ab,5,1,59,1.270499945
marked_ab,5,1,60,1.270099998
marked_ab,5,1,61,1.280699968
marked_ab,5,1,62,1.353299975
marked_ab,5,1,63,1.245300055
marked_ab,5,1,64,1.192100048
marked_ab,5,1,65,1.356299996
marked_ab,5,1,66,1.389400005
marked_ab,5,1,67,1.234060049
marked_ab,5,1,68,1.256399989
marked_ab,5,1,69,1.290500045
marked_ab,5,1,70,1.236700058
marked_ab,5,1,71,1.279500008
marked_ab,5,1,72,1.271499991
marked_ab,5,1,73,1.264500022
marked_ab,5,1,74,1.251260042
marked_ab,5,1,75,1.273200035
marked_ab,5,1,76,1.119860053
marked_ab,5,1,77,1.362499952
marked_ab,5,1,78,1.196879983
marked_ab,5,1,79,1.296300054
marked_ab,5,1,80,1.248299956
marked_ab,5,1,81,1.334599972
marked_ab,5,1,82,1.352599978
marked_ab,5,1,83,1.182420015
marked_ab,5,1,84,1.313599944
marked_ab,5,1,85,1.179559946
marked_ab,5,1,86,1.193500042
marked_ab,5,1,87,1.346300006
marked_ab,5,1,88,1.250900030
marked_ab,5,1,89,1.276999950
marked_ab,5,1,90,1.275799990
marked_ab,5,1,91,1.272899985
marked_ab,5,1,92,1.275900006
marked_ab,5,1,93,1.224679947
marked_ab,5,1,94,1.264199972
marked_ab,5,1,95,1.219799995
marked_ab,5,1,96,1.277500033
marked_ab,5,1,97,1.328500032
marked_ab,5,1,98,1.365900040
marked_ab,5,1,99,1.229580045
marked_ab,5,1,100,1.191179991
marked_ab,5,1,101,1.318400025
marked_ab,5,1,102,1.207260013
marked_ab,5,1,103,1.302199960
marked_ab,5,1,104,1.206079960
marked_ab,5,1,105,1.294299960
marked_ab,5,1,106,1.222900033
marked_ab,5,1,107,1.272199988
marked_ab,5,1,108,1.270300031
marked_ab,5,1,109,1.258399963
marked_ab,5,1,110,1.257259965
marked_ab,5,1,111,1.391100049
marked_ab,5,1,112,1.231379986
marked_ab,5,1,113,1.241400003
marked_ab,5,1,114,1.307299972
marked_ab,5,1,115,1.265100002
marked_ab,5,1,116,1.255599976
marked_ab,5,1,117,1.297099948
marked_ab,5,1,118,1.274999976
marked_ab,5,1,119,1.241940022
marked_ab,5,1,120,1.245700002
marked_ab,5,1,121,1.366899967
marked_ab,5,1,122,1.269899964
marked_ab,5,1,123,1.263900042
marked_ab,5,1,124,1.361099958
marked_ab,5,1,125,1.234019995
marked_ab,5,1,126,1.323920012
marked_ab,5,1,127,1.279899955
marked_ab,5,1,128,1.283200026
marked_ab,5,1,129,1.272199988
marked_ab,5,1,130,1.281900048
marked_ab,5,1,131,1.271499991
marked_ab,5,1,132,1.268900037
marked_ab,5,1,133,1.266000032
marked_ab,5,1,134,1.268800020
marked_ab,5,1,135,1.277899981
marked_ab,5,1,136,1.288100004
marked_ab,5,1,137,1.217280030
marked_ab,5,1,138,1.291900039
marked_ab,5,1,139,1.275799990
marked_ab,5,1,140,1.284299970
marked_ab,5,1,141,1.276800036
marked_ab,5,1,142,1.286000013
marked_ab,5,1,143,1.212980032
marked_ab,5,1,144,1.283699989
marked_ab,5,1,145,1.269600034
marked_ab,5,1,146,1.297500014
marked_ab,5,1,147,1.269899964
marked_ab,5,1,148,1.281599998
marked_ab,5,1,149,1.281499982
marked_ab,5,1,150,1.283800006
marked_ab,5,1,151,1.277899981
marked_ab,5,1,152,1.309000015
marked_ab,5,1,153,1.335999966
marked_ab,5,1,154,1.259400010
marked_ab,5,1,155,1.271499991
marked_ab,5,1,156,1.322100043
marked_ab,5,1,157,1.214400053
marked_ab,5,1,158,1.349900007
marked_ab,5,1,159,1.249439955
marked_ab,6,1,0,1.268200040
marked_ab,6,1,1,1.285500050
marked_ab,6,1,2,1.275099993
marked_ab,6,1,3,1.238499999
marked_ab,6,1,4,1.272899985
marked_ab,6,1,5,1.177520037
marked_ab,6,1,6,1.272400022
marked_ab,6,1,7,1.263800025
marked_ab,6,1,8,1.350900054
marked_ab,6,1,9,1.277699947
marked_ab,6,1,10,1.277699947
marked_ab,6,1,11,1.276299953
marked_ab,6,1,12,1.292700052
marked_ab,6,1,13,1.218000054
marked_ab,6,1,14,1.261800051
marked_ab,6,1,15,1.206019998
marked_ab,6,1,16,1.278599977
marked_ab,6,1,17,1.271499991
marked_ab,6,1,18,1.282799959
marked_ab,6,1,19,1.282699943
marked_ab,6,1,20,1.286000013
marked_ab,6,1,21,1.281200051
marked_ab,6,1,22,1.267799973
marked_ab,6,1,23,1.218979955
marked_ab,6,1,24,1.275200009
marked_ab,6,1,25,1.209759951
marked_ab,6,1,26,1.226439953
marked_ab,6,1,27,1.408900023
marked_ab,6,1,28,1.299800038
marked_ab,6,1,29,1.156559944
marked_ab,6,1,30,1.219400048
marked_ab,6,1,31,1.313920021
marked_ab,6,1,32,1.352599978
marked_ab,6,1,33,1.306139946
marked_ab,6,1,34,1.249799967
marked_ab,6,1,35,1.275200009
marked_ab,6,1,36,1.264000058
marked_ab,6,1,37,1.265799999
marked_ab,6,1,38,1.264099956
marked_ab,6,1,39,1.283699989
marked_ab,6,1,40,1.278499961
marked_ab,6,1,41,1.378800035
marked_ab,6,1,42,1.305699944
marked_ab,6,1,43,1.265799999
marked_ab,6,1,44,1.269199967
marked_ab,6,1,45,1.371399999
marked_ab,6,1,46,1.311100006
marked_ab,6,1,47,1.233999968
marked_ab,6,1,48,1.202999949
marked_ab,6,1,49,1.226500034
marked_ab,6,1,50,1.182819963
marked_ab,6,1,51,1.200580001
marked_ab,6,1,52,1.358000040
marked_ab,6,1,53,1.215100050
marked_ab,6,1,54,1.277199984
marked_ab,6,1,55,1.281100035
marked_ab,6,1,56,1.279199958
marked_ab,6,1,57,1.224499941
marked_ab,6,1,58,1.323719978
marked_ab,6,1,59,1.269199967
marked_ab,6,1,60,1.277600050
marked_ab,6,1,61,1.261999965
marked_ab,6,1,62,1.265300035
marked_ab,6,1,63,1.212319970
marked_ab,6,1,64,1.276900053
marked_ab,6,1,65,1.281299949
marked_ab,6,1,66,1.341500044
marked_ab,6,1,67,1.277300000
marked_ab,6,1,68,1.268919945
marked_ab,6,1,69,1.167799950
marked_ab,6,1,70,1.275400043
marked_ab,6,1,71,1.247699976
marked_ab,6,1,72,1.301800013
marked_ab,6,1,73,1.300699949
marked_ab,6,1,74,1.198580027
marked_ab,6,1,75,1.190999985
marked_ab,6,1,76,1.223500013
marked_ab,6,1,77,1.244840026
marked_ab,6,1,78,1.232959986
marked_ab,6,1,79,1.206760049
marked_ab,6,1,80,1.292400002
marked_ab,6,1,81,1.261839986
marked_ab,6,1,82,1.328160048
marked_ab,6,1,83,1.257900000
marked_ab,6,1,84,1.284999967
marked_ab,6,1,85,1.268000007
marked_ab,6,1,86,1.293699980
marked_ab,6,1,87,1.273300052
marked_ab,6,1,88,1.146939993
marked_ab,6,1,89,1.119199991
marked_ab,6,1,90,1.220499992
marked_ab,6,1,91,1.150679946
marked_ab,6,1,92,1.202919960
marked_ab,6,1,93,1.335700035
marked_ab,6,1,94,1.175519943
marked_ab,6,1,95,1.214859962
marked_ab,6,1,96,1.352200031
marked_ab,6,1,97,1.401999950
marked_ab,6,1,98,1.310500026
marked_ab,6,1,99,1.225000024
marked_ab,6,1,100,1.362200022
marked_ab,6,1,101,1.331900001
marked_ab,6,1,102,1.281200051
marked_ab,6,1,103,1.264099956
marked_ab,6,1,104,1.273699999
marked_ab,6,1,105,1.213179946
marked_ab,6,1,106,1.267500043
marked_ab,6,1,107,1.281999946
marked_ab,6,1,108,1.267500043
marked_ab,6,1,109,1.267799973
marked_ab,6,1,110,1.269400001
marked_ab,6,1,111,1.272699952
marked_ab,6,1,112,1.269600034
marked_ab,6,1,113,1.289000034
marked_ab,6,1,114,1.213420033
marked_ab,6,1,115,1.224460006
marked_ab,6,1,116,1.309800029
marked_ab,6,1,117,1.371899962
marked_ab,6,1,118,1.246999979
marked_ab,6,1,119,1.179499984
marked_ab,6,1,120,1.239799976
marked_ab,6,1,121,1.238080025
marked_ab,6,1,122,1.289499998
marked_ab,6,1,123,1.274299979
marked_ab,6,1,124,1.217339993
marked_ab,6,1,125,1.171200037
marked_ab,6,1,126,1.215499997
marked_ab,6,1,127,1.155179977
marked_ab,6,1,128,1.174399972
marked_ab,6,1,129,1.115079999
marked_ab,6,1,130,1.317899942
marked_ab,6,1,131,1.277400017
marked_ab,6,1,132,1.276700020
marked_ab,6,1,133,1.281299949
marked_ab,6,1,134,1.375300050
marked_ab,6,1,135,1.216519952
marked_ab,6,1,136,1.275799990
marked_ab,6,1,137,1.282099962
marked_ab,6,1,138,1.271700025
marked_ab,6,1,139,1.273699999
marked_ab,6,1,140,1.262599945
marked_ab,6,1,141,1.276600003
marked_ab,6,1,142,1.276100039
marked_ab,6,1,143,1.283100009
marked_ab,6,1,144,1.271800041
marked_ab,6,1,145,1.358899951
marked_ab,6,1,146,1.285400033
marked_ab,6,1,147,1.243759990
marked_ab,6,1,148,1.302800059
marked_ab,6,1,149,1.215540051
marked_ab,6,1,150,1.281039953
marked_ab,6,1,151,1.351600051
marked_ab,6,1,152,1.253499985
marked_ab,6,1,153,1.207399964
marked_ab,6,1,154,1.226340055
marked_ab,6,1,155,1.267600060
marked_ab,6,1,156,1.311200023
marked_ab,6,1,157,1.306900024
marked_ab,6,1,158,1.200979948
marked_ab,6,1,159,1.317399979
marked_ab,7,0,0,1.214220047
marked_ab,7,0,1,1.292500019
marked_ab,7,0,2,1.273399949
marked_ab,7,0,3,1.219699979
marked_ab,7,0,4,1.282299995
marked_ab,7,0,5,1.193560004
marked_ab,7,0,6,1.257500052
marked_ab,7,0,7,1.302299976
marked_ab,7,0,8,1.176200032
marked_ab,7,0,9,1.344499946
marked_ab,7,0,10,1.304700017
marked_ab,7,0,11,1.321280003
marked_ab,7,0,12,1.213860035
marked_ab,7,0,13,1.327700019
marked_ab,7,0,14,1.202119946
marked_ab,7,0,15,1.191799998
marked_ab,7,0,16,1.363100052
marked_ab,7,0,17,1.202939987
marked_ab,7,0,18,1.172199965
marked_ab,7,0,19,1.210639954
marked_ab,7,0,20,1.190799952
marked_ab,7,0,21,1.381700039
marked_ab,7,0,22,1.281999946
marked_ab,7,0,23,1.324599981
marked_ab,7,0,24,1.276800036
marked_ab,7,0,25,1.295899987
marked_ab,7,0,26,1.369400024
marked_ab,7,0,27,1.412700057
marked_ab,7,0,28,1.112980008
marked_ab,7,0,29,1.393499970
marked_ab,7,0,30,1.225720048
marked_ab,7,0,31,1.244600058
marked_ab,7,0,32,1.240100026
marked_ab,7,0,33,1.248700023
marked_ab,7,0,34,1.225819945
marked_ab,7,0,35,1.349539995
marked_ab,7,0,36,1.217319965
marked_ab,7,0,37,1.159919977
marked_ab,7,0,38,1.281299949
marked_ab,7,0,39,1.212200046
marked_ab,7,0,40,1.279999971
marked_ab,7,0,41,1.239480019
marked_ab,7,0,42,1.293499947
marked_ab,7,0,43,1.277999997
marked_ab,7,0,44,1.282600045
marked_ab,7,0,45,1.198500037
marked_ab,7,0,46,1.364199996
marked_ab,7,0,47,1.277099967
marked_ab,7,0,48,1.286000013
marked_ab,7,0,49,1.295199990
marked_ab,7,0,50,1.283499956
marked_ab,7,0,51,1.198400021
marked_ab,7,0,52,1.201820016
marked_ab,7,0,53,1.271000028
marked_ab,7,0,54,1.270200014
marked_ab,7,0,55,1.327700019
marked_ab,7,0,56,1.376099944
marked_ab,7,0,57,1.203299999
marked_ab,7,0,58,1.298099995
marked_ab,7,0,59,1.281499982
marked_ab,7,0,60,1.378399968
marked_ab,7,0,61,1.395499945
marked_ab,7,0,62,1.304819942
marked_ab,7,0,63,1.228199959
marked_ab,7,0,64,1.217800021
marked_ab,7,0,65,1.300500035
marked_ab,7,0,66,1.291800022
marked_ab,7,0,67,1.274700046
marked_ab,7,0,68,1.275200009
marked_ab,7,0,69,1.216199994
marked_ab,7,0,70,1.285799980
marked_ab,7,0,71,1.285300016
marked_ab,7,0,72,1.281399965
marked_ab,7,0,73,1.276200056
marked_ab,7,0,74,1.279000044
marked_ab,7,0,75,1.258999944
marked_ab,7,0,76,1.244040012
marked_ab,7,0,77,1.285899997
marked_ab,7,0,78,1.294700027
marked_ab,7,0,79,1.271000028
marked_ab,7,0,80,1.286000013
marked_ab,7,0,81,1.281900048
marked_ab,7,0,82,1.276999950
marked_ab,7,0,83,1.294999957
marked_ab,7,0,84,1.290300012
marked_ab,7,0,85,1.280799985
marked_ab,7,0,86,1.293799996
marked_ab,7,0,87,1.271499991
marked_ab,7,0,88,1.283400059
marked_ab,7,0,89,1.368800044
marked_ab,7,0,90,1.252799988
marked_ab,7,0,91,1.258399963
marked_ab,7,0,92,1.282600045
marked_ab,7,0,93,1.282299995
marked_ab,7,0,94,1.274999976
marked_ab,7,0,95,1.286700010
marked_ab,7,0,96,1.279999971
marked_ab,7,0,97,1.284100056
marked_ab,7,0,98,1.284000039
marked_ab,7,0,99,1.296079993
marked_ab,7,0,100,1.276600003
marked_ab,7,0,101,1.283400059
marked_ab,7,0,102,1.269999981
marked_ab,7,0,103,1.277899981
marked_ab,7,0,104,1.285300016
marked_ab,7,0,105,1.343799949
marked_ab,7,0,106,1.251899958
marked_ab,7,0,107,1.245700002
marked_ab,7,0,108,1.111619949
marked_ab,7,0,109,1.277699947
marked_ab,7,0,110,1.282400012
marked_ab,7,0,111,1.280900002
marked_ab,7,0,112,1.240120053
marked_ab,7,0,113,1.272099972
marked_ab,7,0,114,1.277300000
marked_ab,7,0,115,1.241400003
marked_ab,7,0,116,1.282699943
marked_ab,7,0,117,1.279999971
marked_ab,7,0,118,1.294600010
marked_ab,7,0,119,1.310099959
marked_ab,7,0,120,1.255699992
marked_ab,7,0,121,1.330539942
marked_ab,7,0,122,1.239400029
marked_ab,7,0,123,1.385400057
marked_ab,7,0,124,1.199699998
marked_ab,7,0,125,1.413900018
marked_ab,7,0,126,1.280500054
marked_ab,7,0,127,1.272600055
marked_ab,7,0,128,1.318799973
marked_ab,7,0,129,1.266160011
marked_ab,7,0,130,1.242120028
marked_ab,7,0,131,1.321099997
marked_ab,7,0,132,1.297500014
marked_ab,7,0,133,1.235399961
marked_ab,7,0,134,1.291200042
marked_ab,7,0,135,1.240399957
marked_ab,7,0,136,1.436400056
marked_ab,7,0,137,1.252799988
marked_ab,7,0,138,1.273900032
marked_ab,7,0,139,1.247599959
marked_ab,7,0,140,1.220700026
marked_ab,7,0,141,1.240779996
marked_ab,7,0,142,1.279600024
marked_ab,7,0,143,1.276900053
marked_ab,7,0,144,1.284600019
marked_ab,7,0,145,1.206419945
marked_ab,7,0,146,1.358100057
marked_ab,7,0,147,1.218580008
marked_ab,7,0,148,1.245679975
marked_ab,7,0,149,1.299540043
marked_ab,7,0,150,1.195619941
marked_ab,7,0,151,1.241899967
marked_ab,7,0,152,1.247400045
marked_ab,7,0,153,1.281900048
marked_ab,7,0,154,1.218639970
marked_ab,7,0,155,1.276200056
marked_ab,7,0,156,1.304600000
marked_ab,7,0,157,1.282400012
marked_ab,7,0,158,1.282699943
marked_ab,7,0,159,1.240599990
marker_base,1,0,0,1.296300054
marker_base,1,0,1,1.279299974
marker_base,1,0,2,1.273800015
marker_base,1,0,3,1.274000049
marker_base,1,0,4,1.391899943
marker_base,1,0,5,1.200799942
marker_base,1,0,6,1.250380039
marker_base,1,0,7,1.166800022
marker_base,1,0,8,1.328299999
marker_base,1,0,9,1.271199942
marker_base,1,0,10,1.281000018
marker_base,1,0,11,1.204139948
marker_base,1,0,12,1.296900034
marker_base,1,0,13,1.288599968
marker_base,1,0,14,1.125939965
marker_base,1,0,15,1.273900032
marker_base,1,0,16,1.277199984
marker_base,1,0,17,1.280400038
marker_base,1,0,18,1.281399965
marker_base,1,0,19,1.258579969
marker_base,1,0,20,1.285799980
marker_base,1,0,21,1.358100057
marker_base,1,0,22,1.284600019
marker_base,1,0,23,1.309599996
marker_base,1,0,24,1.324800014
marker_base,1,0,25,1.274199963
marker_base,1,0,26,1.272819996
marker_base,1,0,27,1.195199966
marker_base,1,0,28,1.145799994
marker_base,1,0,29,1.217519999
marker_base,1,0,30,1.281599998
marker_base,1,0,31,1.293099999
marker_base,1,0,32,1.279399991
marker_base,1,0,33,1.281999946
marker_base,1,0,34,1.279600024
marker_base,1,0,35,1.285799980
marker_base,1,0,36,1.284600019
marker_base,1,0,37,1.288900018
marker_base,1,0,38,1.276800036
marker_base,1,0,39,1.277199984
marker_base,1,0,40,1.370200038
marker_base,1,0,41,1.330299973
marker_base,1,0,42,1.230380058
marker_base,1,0,43,1.299200058
marker_base,1,0,44,1.242699981
marker_base,1,0,45,1.327299953
marker_base,1,0,46,1.312299967
marker_base,1,0,47,1.255599976
marker_base,1,0,48,1.264199972
marker_base,1,0,49,1.214419961
marker_base,1,0,50,1.299800038
marker_base,1,0,51,1.266100049
marker_base,1,0,52,1.257200003
marker_base,1,0,53,1.290599942
marker_base,1,0,54,1.253360033
marker_base,1,0,55,1.291200042
marker_base,1,0,56,1.284899950
marker_base,1,0,57,1.279600024
marker_base,1,0,58,1.284500003
marker_base,1,0,59,1.391800046
marker_base,1,0,60,1.279399991
marker_base,1,0,61,1.217599988
marker_base,1,0,62,1.287299991
marker_base,1,0,63,1.224140048
marker_base,1,0,64,1.217380047
marker_base,1,0,65,1.278499961
marker_base,1,0,66,1.211959958
marker_base,1,0,67,1.278900027
marker_base,1,0,68,1.232820034
marker_base,1,0,69,1.241999984
marker_base,1,0,70,1.193840027
marker_base,1,0,71,1.354400039
marker_base,1,0,72,1.206979990
marker_base,1,0,73,1.282899976
marker_base,1,0,74,1.381999969
marker_base,1,0,75,1.297500014
marker_base,1,0,76,1.284399986
marker_base,1,0,77,1.299600005
marker_base,1,0,78,1.291499972
marker_base,1,0,79,1.289499998
marker_base,1,0,80,1.288300037
marker_base,1,0,81,1.274999976
marker_base,1,0,82,1.279999971
marker_base,1,0,83,1.306300044
marker_base,1,0,84,1.278499961
marker_base,1,0,85,1.282600045
marker_base,1,0,86,1.272500038
marker_base,1,0,87,1.279000044
marker_base,1,0,88,1.292299986
marker_base,1,0,89,1.273000002
marker_base,1,0,90,1.284000039
marker_base,1,0,91,1.273000002
marker_base,1,0,92,1.279600024
marker_base,1,0,93,1.292199969
marker_base,1,0,94,1.286100030
marker_base,1,0,95,1.348999977
marker_base,1,0,96,1.214200020
marker_base,1,0,97,1.325000048
marker_base,1,0,98,1.363600016
marker_base,1,0,99,1.351899981
marker_base,1,0,100,1.173200011
marker_base,1,0,101,1.374699950
marker_base,1,0,102,1.285200000
marker_base,1,0,103,1.292799950
marker_base,1,0,104,1.290300012
marker_base,1,0,105,1.279899955
marker_base,1,0,106,1.209499955
marker_base,1,0,107,1.246260047
marker_base,1,0,108,1.213639975
marker_base,1,0,109,1.242259979
marker_base,1,0,110,1.283300042
marker_base,1,0,111,1.262599945
marker_base,1,0,112,1.262099981
marker_base,1,0,113,1.216560006
marker_base,1,0,114,1.280699968
marker_base,1,0,115,1.347599983
marker_base,1,0,116,1.156880021
marker_base,1,0,117,1.192700028
marker_base,1,0,118,1.349099994
marker_base,1,0,119,1.335500002
marker_base,1,0,120,1.223739982
marker_base,1,0,121,1.237460017
marker_base,1,0,122,1.210780025
marker_base,1,0,123,1.306499958
marker_base,1,0,124,1.140640020
marker_base,1,0,125,1.177299976
marker_base,1,0,126,1.390100002
marker_base,1,0,127,1.348099947
marker_base,1,0,128,1.318799973
marker_base,1,0,129,1.217239976
marker_base,1,0,130,1.332299948
marker_base,1,0,131,1.259299994
marker_base,1,0,132,1.281000018
marker_base,1,0,133,1.241400003
marker_base,1,0,134,1.330800056
marker_base,1,0,135,1.273499966
marker_base,1,0,136,1.345499992
marker_base,1,0,137,1.297500014
marker_base,1,0,138,1.233500004
marker_base,1,0,139,1.289019942
marker_base,1,0,140,1.240939975
marker_base,1,0,141,1.324599981
marker_base,1,0,142,1.232300043
marker_base,1,0,143,1.346099973
marker_base,1,0,144,1.210819960
marker_base,1,0,145,1.287700057
marker_base,1,0,146,1.289199948
marker_base,1,0,147,1.202900052
marker_base,1,0,148,1.275300026
marker_base,1,0,149,1.213760018
marker_base,1,0,150,1.157879949
marker_base,1,0,151,1.228420019
marker_base,1,0,152,1.277699947
marker_base,1,0,153,1.225800037
marker_base,1,0,154,1.315299988
marker_base,1,0,155,1.222300053
marker_base,1,0,156,1.278599977
marker_base,1,0,157,1.403200030
marker_base,1,0,158,1.205999970
marker_base,1,0,159,1.222440004
marker_base,2,0,0,1.288800001
marker_base,2,0,1,1.286599994
marker_base,2,0,2,1.285799980
marker_base,2,0,3,1.226400018
marker_base,2,0,4,1.231619954
marker_base,2,0,5,1.227579951
marker_base,2,0,6,1.244199991
marker_base,2,0,7,1.312000036
marker_base,2,0,8,1.364899993
marker_base,2,0,9,1.284600019
marker_base,2,0,10,1.253800035
marker_base,2,0,11,1.358800054
marker_base,2,0,12,1.254899979
marker_base,2,0,13,1.303300023
marker_base,2,0,14,1.379699945
marker_base,2,0,15,1.313799977
marker_base,2,0,16,1.282500029
marker_base,2,0,17,1.113759995
marker_base,2,0,18,1.295400023
marker_base,2,0,19,1.258700013
marker_base,2,0,20,1.221160054
marker_base,2,0,21,1.230980039
marker_base,2,0,22,1.258100033
marker_base,2,0,23,1.245200038
marker_base,2,0,24,1.318300009
marker_base,2,0,25,1.236080050
marker_base,2,0,26,1.413100004
marker_base,2,0,27,1.152320027
marker_base,2,0,28,1.232220054
marker_base,2,0,29,1.172639966
marker_base,2,0,30,1.218400002
marker_base,2,0,31,1.251399994
marker_base,2,0,32,1.148399949
marker_base,2,0,33,1.241999984
marker_base,2,0,34,1.350600004
marker_base,2,0,35,1.268200040
marker_base,2,0,36,1.295019984
marker_base,2,0,37,1.358000040
marker_base,2,0,38,1.262799978
marker_base,2,0,39,1.305400014
marker_base,2,0,40,1.314399958
marker_base,2,0,41,1.278200030
marker_base,2,0,42,1.242300034
marker_base,2,0,43,1.258000016
marker_base,2,0,44,1.224159956
marker_base,2,0,45,1.300699949
marker_base,2,0,46,1.243600011
marker_base,2,0,47,1.284700036
marker_base,2,0,48,1.236600041
marker_base,2,0,49,1.269600034
marker_base,2,0,50,1.233700037
marker_base,2,0,51,1.276900053
marker_base,2,0,52,1.282400012
marker_base,2,0,53,1.277699947
marker_base,2,0,54,1.281900048
marker_base,2,0,55,1.279500008
marker_base,2,0,56,1.281499982
marker_base,2,0,57,1.292199969
marker_base,2,0,58,1.296800017
marker_base,2,0,59,1.281599998
marker_base,2,0,60,1.368800044
marker_base,2,0,61,1.284500003
marker_base,2,0,62,1.400200009
marker_base,2,0,63,1.251219988
marker_base,2,0,64,1.234799981
marker_base,2,0,65,1.266899943
marker_base,2,0,66,1.294199944
marker_base,2,0,67,1.253999949
marker_base,2,0,68,1.229079962
marker_base,2,0,69,1.247820020
marker_base,2,0,70,1.266700029
marker_base,2,0,71,1.281900048
marker_base,2,0,72,1.274299979
marker_base,2,0,73,1.274999976
marker_base,2,0,74,1.289000034
marker_base,2,0,75,1.283400059
marker_base,2,0,76,1.281299949
marker_base,2,0,77,1.278100014
marker_base,2,0,78,1.298400044
marker_base,2,0,79,1.205539942
marker_base,2,0,80,1.224079967
marker_base,2,0,81,1.302500010
marker_base,2,0,82,1.236099958
marker_base,2,0,83,1.287400007
marker_base,2,0,84,1.256700039
marker_base,2,0,85,1.281599998
marker_base,2,0,86,1.245939970
marker_base,2,0,87,1.279899955
marker_base,2,0,88,1.252099991
marker_base,2,0,89,1.285400033
marker_base,2,0,90,1.224760056
marker_base,2,0,91,1.209800005
marker_base,2,0,92,1.206380010
marker_base,2,0,93,1.195500016
marker_base,2,0,94,1.283100009
marker_base,2,0,95,1.237239957
marker_base,2,0,96,1.345939994
marker_base,2,0,97,1.370000005
marker_base,2,0,98,1.153259993
marker_base,2,0,99,1.219519973
marker_base,2,0,100,1.278800011
marker_base,2,0,101,1.273699999
marker_base,2,0,102,1.291000009
marker_base,2,0,103,1.287199974
marker_base,2,0,104,1.281499982
marker_base,2,0,105,1.402899981
marker_base,2,0,106,1.327399969
marker_base,2,0,107,1.271360040
marker_base,2,0,108,1.293799996
marker_base,2,0,109,1.261999965
marker_base,2,0,110,1.244500041
marker_base,2,0,111,1.256899953
marker_base,2,0,112,1.284399986
marker_base,2,0,113,1.299399972
marker_base,2,0,114,1.188060045
marker_base,2,0,115,1.318899989
marker_base,2,0,116,1.226240039
marker_base,2,0,117,1.251479983
marker_base,2,0,118,1.194779992
marker_base,2,0,119,1.291300058
marker_base,2,0,120,1.288800001
marker_base,2,0,121,1.289600015
marker_base,2,0,122,1.276100039
marker_base,2,0,123,1.280099988
marker_base,2,0,124,1.257400036
