slot,mode,round,edge,after,start_tick,end_tick,prefix_ms,whole_ms,tail_ms,wall_ms,valid
4,0,14,3,0,259600890,259600906,8.037480354,17.736959457,9.699480057,17.888000000,1
4,0,15,0,0,259600906,259600921,8.022720337,17.733020782,9.710300446,17.881000000,1
4,0,15,1,1,259600921,259600953,8.084079742,17.737979889,9.653900146,17.860000000,1
4,0,15,2,1,259600953,259600968,8.090479851,17.708040237,9.617560387,17.842000000,1
4,0,15,3,0,259600968,259600984,8.049099922,17.758279800,9.709179878,17.909000000,1
5,1,0,0,0,259604421,259604437,7.730140209,16.998939514,9.268799782,17.267000000,1
5,1,0,1,1,259604437,259604453,8.007220268,17.288320541,9.281100273,17.422000000,1
5,1,0,2,1,259604453,259604468,8.026960373,17.623260498,9.596300125,17.748000000,1
5,1,0,3,0,259604468,259604484,8.062840462,17.798440933,9.735600471,17.929000000,1
5,1,1,0,0,259604484,259604515,8.075659752,17.884159088,9.808500290,18.029000000,1
5,1,1,1,1,259604515,259604531,8.141559601,17.862360001,9.720800400,17.995000000,1
5,1,1,2,1,259604531,259604546,8.065799713,17.703300476,9.637499809,17.846000000,1
5,1,1,3,0,259604546,259604562,8.038220406,17.739519119,9.701299667,17.884000000,1
5,1,2,0,0,259604562,259604578,8.001979828,17.749179840,9.747200012,17.917000000,1
5,1,2,1,1,259604578,259604593,8.244560242,17.834960938,9.590399742,17.974000000,1
5,1,2,2,1,259604593,259604609,8.095939636,17.849540710,9.753600121,18.005000000,1
5,1,2,3,0,259604609,259604640,7.850520134,17.591619492,9.741100311,17.850000000,1
5,1,3,0,0,259604640,259604656,8.048020363,17.720619202,9.672599792,17.864000000,1
5,1,3,1,1,259604656,259604671,8.117560387,17.803359985,9.685799599,17.941000000,1
5,1,3,2,1,259604671,259604687,8.139719963,17.774919510,9.635199547,17.925000000,1
5,1,3,3,0,259604687,259604703,8.040659904,17.756259918,9.715600014,17.880000000,1
5,1,4,0,0,259604703,259604718,8.008040428,17.722539902,9.714500427,17.839000000,1
5,1,4,1,1,259604718,259604734,8.073280334,17.722179413,9.648900032,17.878000000,1
5,1,4,2,1,259604734,259604765,8.290820122,17.745239258,9.454420090,17.884000000,1
5,1,4,3,0,259604765,259604781,7.990039825,17.710540771,9.720499992,17.864000000,1
5,1,5,0,0,259604781,259604796,8.002280235,17.728279114,9.725999832,17.863000000,1
5,1,5,1,1,259604796,259604812,8.050939560,17.664640427,9.613699913,17.805000000,1
5,1,5,2,1,259604812,259604828,8.036620140,17.800420761,9.763799667,17.932000000,1
5,1,5,3,0,259604828,259604843,7.951200008,17.699199677,9.748000145,17.918000000,1
5,1,6,0,0,259604843,259604859,8.231419563,17.939420700,9.708000183,18.082000000,1
5,1,6,1,1,259604859,259604890,8.052559853,17.614559174,9.562000275,17.757000000,1
5,1,6,2,1,259604890,259604906,8.103759766,17.785659790,9.681900024,17.921000000,1
5,1,6,3,0,259604906,259604921,8.062959671,17.755960464,9.692999840,17.839000000,1
5,1,7,0,0,259604921,259604937,8.072839737,17.912740707,9.839900017,18.038000000,1
5,1,7,1,1,259604937,259604953,8.062159538,17.695360184,9.633199692,17.911000000,1
5,1,7,2,1,259604953,259604968,8.171360016,17.784660339,9.613300323,17.921000000,1
5,1,7,3,0,259604968,259604984,8.150799751,17.813100815,9.662300110,17.951000000,1
5,1,8,0,0,259604984,259605015,8.037599564,17.745899200,9.708299637,17.879000000,1
5,1,8,1,1,259605015,259605031,8.083239555,17.883539200,9.800299644,18.008000000,1
5,1,8,2,1,259605031,259605046,7.959780216,17.825479507,9.865699768,18.099000000,1
5,1,8,3,0,259605046,259605062,7.700980186,17.378480911,9.677499771,17.854000000,1
5,1,9,0,0,259605062,259605078,7.997839928,17.754539490,9.756699562,17.892000000,1
5,1,9,1,1,259605078,259605093,8.089179993,17.703880310,9.614700317,17.845000000,1
5,1,9,2,1,259605093,259605125,8.073780060,17.683780670,9.609999657,17.854000000,1
5,1,9,3,0,259605125,259605140,8.022800446,17.767700195,9.744899750,17.914000000,1
5,1,10,0,0,259605140,259605156,8.080380440,17.740480423,9.660099983,17.878000000,1
5,1,10,1,1,259605156,259605171,8.141200066,17.798400879,9.657199860,17.925000000,1
5,1,10,2,1,259605171,259605187,8.061479568,17.718980789,9.657500267,17.847000000,1
5,1,10,3,0,259605187,259605203,8.026499748,17.775779724,9.749279976,17.915000000,1
5,1,11,0,0,259605203,259605218,7.992440224,17.709220886,9.716779709,17.833000000,1
5,1,11,1,1,259605218,259605250,8.105219841,17.729120255,9.623900414,17.852000000,1
5,1,11,2,1,259605250,259605265,8.088100433,17.853399277,9.765299797,17.997000000,1
5,1,11,3,0,259605265,259605281,7.914800167,17.588800430,9.673999786,17.794000000,1
5,1,12,0,0,259605281,259605296,8.045820236,17.708959579,9.663140297,17.851000000,1
5,1,12,1,1,259605296,259605312,8.062459946,17.718059540,9.655599594,17.867000000,1
5,1,12,2,1,259605312,259605328,8.100620270,17.723320007,9.622699738,17.867000000,1
5,1,12,3,0,259605328,259605343,7.997960091,17.726459503,9.728500366,17.863000000,1
5,1,13,0,0,259605343,259605375,8.030400276,17.705980301,9.675580025,17.844000000,1
5,1,13,1,1,259605375,259605390,8.176280022,17.866039276,9.689760208,18.005000000,1
5,1,13,2,1,259605390,259605406,8.121159554,17.688560486,9.567399979,17.919000000,1
5,1,13,3,0,259605406,259605421,8.048819542,17.805719376,9.756899834,17.939000000,1
5,1,14,0,0,259605421,259605437,8.032380104,17.707559586,9.675180435,17.846000000,1
5,1,14,1,1,259605437,259605453,8.046460152,17.714860916,9.668399811,17.841000000,1
5,1,14,2,1,259605453,259605468,8.079000473,17.765899658,9.686900139,17.909000000,1
5,1,14,3,0,259605468,259605500,8.003140450,17.682340622,9.679200172,17.825000000,1
5,1,15,0,0,259605500,259605515,8.002220154,17.725519180,9.723299980,17.886000000,1
5,1,15,1,1,259605515,259605531,8.045359612,17.662260056,9.616900444,17.814000000,1
5,1,15,2,1,259605531,259605546,8.019700050,17.710800171,9.691100121,17.877000000,1
5,1,15,3,0,259605546,259605562,8.044540405,17.719659805,9.675120354,17.877000000,1
6,1,0,0,0,259609000,259609015,7.697529793,17.040229797,9.342700005,17.291000000,1
6,1,0,1,1,259609015,259609031,7.904900074,17.330400467,9.425499916,17.491000000,1
6,1,0,2,1,259609031,259609062,8.043499947,17.688600540,9.645099640,17.850000000,1
6,1,0,3,0,259609062,259609078,7.979859829,17.792459488,9.812600136,17.939000000,1
6,1,1,0,0,259609078,259609093,8.256019592,17.848520279,9.592499733,18.007000000,1
6,1,1,1,1,259609093,259609109,8.260000229,17.865100861,9.605099678,17.959000000,1
6,1,1,2,1,259609109,259609125,8.097100258,17.752199173,9.655099869,17.894000000,1
6,1,1,3,0,259609125,259609140,8.071900368,17.879579544,9.807680130,18.018000000,1
6,1,2,0,0,259609140,259609171,7.893899918,17.626499176,9.732600212,17.893000000,1
6,1,2,1,1,259609171,259609187,8.151160240,17.890060425,9.738900185,18.024000000,1
6,1,2,2,1,259609187,259609203,8.083900452,17.708400726,9.624500275,17.866000000,1
6,1,2,3,0,259609203,259609218,8.061579704,17.749300003,9.687720299,17.880000000,1
6,1,3,0,0,259609218,259609234,8.050140381,17.745759964,9.695619583,17.879000000,1
6,1,3,1,1,259609234,259609250,8.121740341,17.962440491,9.840700150,18.097000000,1
6,1,3,2,1,259609250,259609265,8.024539948,17.621639252,9.597100258,17.868000000,1
6,1,3,3,0,259609265,259609296,8.010620117,17.772420883,9.761799812,17.906000000,1
6,1,4,0,0,259609296,259609312,8.052980423,17.759979248,9.706999779,17.898000000,1
6,1,4,1,1,259609312,259609328,8.106260300,17.828760147,9.722499847,17.964000000,1
6,1,4,2,1,259609328,259609343,8.205280304,17.830280304,9.625000000,17.974000000,1
6,1,4,3,0,259609343,259609359,8.025939941,17.654399872,9.628459930,17.881000000,1
6,1,5,0,0,259609359,259609375,8.039179802,17.831039429,9.791859627,17.961000000,1
6,1,5,1,1,259609375,259609390,8.033800125,17.813600540,9.779800415,18.024000000,1
6,1,5,2,1,259609390,259609421,7.937280178,17.580879211,9.643600464,17.899000000,1
6,1,5,3,0,259609421,259609437,8.081540108,17.777399063,9.695859909,17.928000000,1
6,1,6,0,0,259609437,259609453,8.136280060,17.831380844,9.695099831,17.975000000,1
6,1,6,1,1,259609453,259609468,8.105660439,17.758459091,9.652799606,17.909000000,1
6,1,6,2,1,259609468,259609484,8.143079758,17.932979584,9.789899826,18.056000000,1
6,1,6,3,0,259609484,259609500,7.964059830,17.661659241,9.697600365,17.895000000,1
6,1,7,0,0,259609500,259609531,8.027779579,17.804779053,9.777000427,17.945000000,1
6,1,7,1,1,259609531,259609546,8.101920128,17.704019547,9.602100372,17.848000000,1
6,1,7,2,1,259609546,259609562,8.093720436,17.801519394,9.707799911,17.928000000,1
6,1,7,3,0,259609562,259609578,8.033340454,17.713560104,9.680219650,17.850000000,1
6,1,8,0,0,259609578,259609593,8.038979530,17.778600693,9.739620209,17.923000000,1
6,1,8,1,1,259609593,259609609,8.045060158,17.659860611,9.614800453,17.793000000,1
6,1,8,2,1,259609609,259609625,8.089799881,17.903400421,9.813599586,18.055000000,1
6,1,8,3,0,259609625,259609656,7.884240150,17.614740372,9.730500221,17.870000000,1
6,1,9,0,0,259609656,259609671,8.034700394,17.747299194,9.712599754,17.890000000,1
6,1,9,1,1,259609671,259609687,8.189359665,17.936460495,9.747099876,18.047000000,1
6,1,9,2,1,259609687,259609703,8.004679680,17.645280838,9.640600204,17.875000000,1
6,1,9,3,0,259609703,259609718,8.004380226,17.733079910,9.728699684,17.891000000,1
6,1,10,0,0,259609718,259609734,8.086600304,17.764499664,9.677900314,17.882000000,1
6,1,10,1,1,259609734,259609750,8.125559807,17.794660568,9.669099808,17.935000000,1
6,1,10,2,1,259609750,259609781,8.227000237,17.793399811,9.566399574,17.934000000,1
6,1,10,3,0,259609781,259609796,8.147560120,17.751260757,9.603699684,17.890000000,1
6,1,11,0,0,259609796,259609812,8.032520294,17.780599594,9.748080254,17.909000000,1
6,1,11,1,1,259609812,259609828,7.981860161,17.616060257,9.634200096,17.781000000,1
6,1,11,2,1,259609828,259609843,8.083800316,17.775999069,9.692199707,17.914000000,1
6,1,11,3,0,259609843,259609859,8.018039703,17.730260849,9.712220192,17.877000000,1
6,1,12,0,0,259609859,259609875,8.003419876,17.725919724,9.722499847,17.898000000,1
6,1,12,1,1,259609875,259609906,8.100079536,17.733480453,9.633399963,17.893000000,1
6,1,12,2,1,259609906,259609921,8.134340286,17.861940384,9.727600098,17.987000000,1
6,1,12,3,0,259609921,259609937,8.020700455,17.680700302,9.659999847,17.915000000,1
6,1,13,0,0,259609937,259609953,8.032640457,17.740739822,9.708100319,17.913000000,1
6,1,13,1,1,259609953,259609968,8.130100250,17.923799515,9.793700218,18.063000000,1
6,1,13,2,1,259609968,259609984,8.189000130,17.625000000,9.435999870,17.896000000,1
6,1,13,3,0,259609984,259610000,8.134440422,17.755039215,9.620599747,17.897000000,1
6,1,14,0,0,259610000,259610031,8.075539589,17.811439514,9.735899925,17.944000000,1
6,1,14,1,1,259610031,259610046,8.143819809,17.755519867,9.611700058,17.878000000,1
6,1,14,2,1,259610046,259610062,8.114020348,17.939319611,9.825300217,18.082000000,1
6,1,14,3,0,259610062,259610078,7.931459904,17.743059158,9.811599731,17.985000000,1
6,1,15,0,0,259610078,259610093,7.888539791,17.587539673,9.699000359,17.859000000,1
6,1,15,1,1,259610093,259610109,8.315400124,17.949499130,9.634099960,18.099000000,1
6,1,15,2,1,259610109,259610140,8.099840164,17.827039719,9.727199554,17.974000000,1
6,1,15,3,0,259610140,259610156,8.062100410,17.739999771,9.677900314,17.893000000,1
7,0,0,0,0,259613593,259613609,7.795949936,17.146650314,9.350700378,17.570000000,1
7,0,0,1,1,259613609,259613625,7.982659817,17.461759567,9.479100227,17.699000000,1
7,0,0,2,1,259613625,259613640,7.932839870,17.514139175,9.581299782,17.863000000,1
7,0,0,3,0,259613640,259613671,7.877719879,17.701919556,9.824199677,17.976000000,1
7,0,1,0,0,259613671,259613687,8.090299606,17.920259476,9.829959869,18.072000000,1
7,0,1,1,1,259613687,259613703,8.130700111,17.939840317,9.809140205,18.064000000,1
7,0,1,2,1,259613703,259613718,8.025380135,17.757680893,9.732299805,17.987000000,1
7,0,1,3,0,259613718,259613734,8.075440407,17.793020248,9.717579842,17.919000000,1
7,0,2,0,0,259613734,259613750,8.071279526,17.809080124,9.737799644,17.950000000,1
7,0,2,1,1,259613750,259613781,8.120699883,17.782960892,9.662260056,17.932000000,1
7,0,2,2,1,259613781,259613796,8.107819557,17.828220367,9.720399857,17.965000000,1
7,0,2,3,0,259613796,259613812,8.066020012,17.717100143,9.651080132,17.847000000,1
7,0,3,0,0,259613812,259613828,8.046640396,17.763700485,9.717060089,17.912000000,1
7,0,3,1,1,259613828,259613843,8.118539810,17.740140915,9.621600151,17.894000000,1
7,0,3,2,1,259613843,259613859,8.100000381,17.784780502,9.684780121,17.904000000,1
7,0,3,3,0,259613859,259613875,8.063099861,17.824359894,9.761260033,17.976000000,1
7,0,4,0,0,259613875,259613906,8.075240135,17.895860672,9.820619583,18.032000000,1
7,0,4,1,1,259613906,259613921,7.982880116,17.657079697,9.674200058,17.889000000,1
7,0,4,2,1,259613921,259613937,8.105719566,17.951820374,9.846099854,18.099000000,1
7,0,4,3,0,259613937,259613953,7.901199818,17.600400925,9.699199677,17.870000000,1
7,0,5,0,0,259613953,259613968,8.072580338,17.794279099,9.721699715,17.934000000,1
7,0,5,1,1,259613968,259613984,8.082819939,17.786399841,9.703579903,17.947000000,1
7,0,5,2,1,259613984,259614000,8.142120361,17.792020798,9.649900436,17.927000000,1
7,0,5,3,0,259614000,259614031,8.115519524,17.809379578,9.693860054,17.945000000,1
7,0,6,0,0,259614031,259614046,8.034879684,17.798179626,9.763299942,17.924000000,1
7,0,6,1,1,259614046,259614062,8.126480103,17.781179428,9.654700279,17.926000000,1
7,0,6,2,1,259614062,259614078,8.216959953,17.749160767,9.532199860,17.908000000,1
7,0,6,3,0,259614078,259614093,8.090579987,17.831020355,9.740440369,17.965000000,1
7,0,7,0,0,259614093,259614109,8.043899536,17.792499542,9.748600006,17.946000000,1
7,0,7,1,1,259614109,259614125,8.000980377,17.701059341,9.700079918,17.942000000,1
7,0,7,2,1,259614125,259614156,8.104319572,17.878000259,9.773679733,18.020000000,1
7,0,7,3,0,259614156,259614171,7.915500164,17.664100647,9.748600006,17.908000000,1
7,0,8,0,0,259614171,259614187,8.014260292,17.750160217,9.735899925,17.927000000,1
7,0,8,1,1,259614187,259614203,8.120220184,17.748420715,9.628199577,17.889000000,1
7,0,8,2,1,259614203,259614218,8.273099899,17.837739944,9.564640045,17.968000000,1
7,0,8,3,0,259614218,259614234,8.069379807,17.847520828,9.778140068,17.998000000,1
7,0,9,0,0,259614234,259614265,8.057939529,17.744440079,9.686499596,17.884000000,1
7,0,9,1,1,259614265,259614281,8.155260086,17.926460266,9.771200180,18.054000000,1
7,0,9,2,1,259614281,259614296,8.134180069,17.744119644,9.609939575,17.874000000,1
7,0,9,3,0,259614296,259614312,8.072279930,17.820680618,9.748399734,17.965000000,1
7,0,10,0,0,259614312,259614328,8.317580223,17.756620407,9.439040184,17.899000000,1
7,0,10,1,1,259614328,259614343,8.019880295,17.751680374,9.731800079,18.018000000,1
7,0,10,2,1,259614343,259614359,8.009220123,17.796220779,9.786999702,18.005000000,1
7,0,10,3,0,259614359,259614390,7.937459946,17.753360748,9.815899849,18.002000000,1
7,0,11,0,0,259614390,259614406,8.105500221,17.818700790,9.713199615,17.927000000,1
7,0,11,1,1,259614406,259614421,8.144300461,17.835580826,9.691280365,17.974000000,1
7,0,11,2,1,259614421,259614437,8.105460167,17.797460556,9.692000389,17.920000000,1
7,0,11,3,0,259614437,259614453,8.005100250,17.725200653,9.720100403,17.864000000,1
7,0,12,0,0,259614453,259614468,8.096220016,17.846120834,9.749899864,17.970000000,1
7,0,12,1,1,259614468,259614484,8.093359947,17.739860535,9.646499634,17.887000000,1
7,0,12,2,1,259614484,259614515,8.134320259,17.838760376,9.704440117,17.978000000,1
7,0,12,3,0,259614515,259614531,8.055040359,17.773500443,9.718460083,17.909000000,1
7,0,13,0,0,259614531,259614546,8.046460152,17.763080597,9.716620445,17.895000000,1
7,0,13,1,1,259614546,259614562,8.134440422,17.801780701,9.667340279,17.937000000,1
7,0,13,2,1,259614562,259614578,8.125639915,17.893560410,9.767919540,18.050000000,1
7,0,13,3,0,259614578,259614593,7.971640110,17.769800186,9.798159599,17.992000000,1
7,0,14,0,0,259614593,259614625,7.921659946,17.741460800,9.819800377,18.001000000,1
7,0,14,1,1,259614625,259614640,8.082460403,17.741460800,9.659000397,17.899000000,1
7,0,14,2,1,259614640,259614656,8.136480331,17.835519791,9.699040413,17.968000000,1
7,0,14,3,0,259614656,259614671,8.204380035,17.888139725,9.683759689,18.020000000,1
7,0,15,0,0,259614671,259614687,8.100219727,17.845920563,9.745699883,17.989000000,1
7,0,15,1,1,259614687,259614703,8.086219788,17.805919647,9.719699860,17.956000000,1
7,0,15,2,1,259614703,259614718,8.141940117,17.879739761,9.737799644,18.021000000,1
7,0,15,3,0,259614718,259614750,8.310219765,17.909320831,9.599100113,18.019000000,1
